OBJECTID,agency,comments,mapmethod,datecurrent,uniquefireidentifier,fireyear,incidentname,pooownerunit,perimeterdatetime,gisacres,complexname,firecode,complexparentirwinid,pooresponsibleunit,state,inciwebid,localincidentidentifier,irwinid,incomplex,complexfirecode,SHAPE_Length,SHAPE_Area
8907,BLM,GPS,GPS-Unknown Travel Method,2013/10/25 00:00:00+00,2012-CANOD-003372,2012,Nut Mt  S 2,,2012/08/11 00:00:00+00,48.04350087,,G4Y5,,CANOD,CA,,003372,,N,,0.0548551016465143,2.09798717352127e-05
8914,State Agency,,Unknown,2012/08/13 00:00:00+00,2012-CAMVU-008547,2012,Chihuahua 2,,2012/08/12 23:00:00+00,2006.96197704,,G5LW,,CAMVU,CA,,008547,,N,,0.147928510039872,0.000787057218090239
8922,Local Agency,WFDSS,Unknown,2012/07/30 00:00:00+00,2012-CAKRN-G34U,2012,South,,2012/07/30 00:00:00+00,211.08442029,,G34U,,CAKRN,CA,,,,N,,0.040983522784837,8.49222821242932e-05
8925,State Agency,IR heat perimeter,Infrared Image,2012/07/23 00:00:00+00,2012-CANEU-015060,2012,Robbers,,2012/07/20 21:58:00+00,2635.98848171,,G1WW,,CANEU,CA,,015060,,N,,0.217832897677367,0.00111007620044078
8943,State Agency,FIMT,Unknown,2012/08/01 00:00:00+00,2012-CATCU-006808,2012,Graham,,2012/07/29 21:33:00+00,64.36060342,,G3P4,,CATCU,CA,,006808,,N,,0.0348933265689063,2.66765374362169e-05
8954,State Agency,FIMT,Unknown,2012/07/08 00:00:00+00,2012-CASHU-005135,2012,Dale,,2012/07/07 19:09:00+00,1037.87573004,,G0Y3,,CASHU,CA,,005135,,N,,0.111692793345168,0.00044615850926693
8964,NPS,"WFDSS; GPS ground",GPS-Walked/ Driven,2015/09/14 00:00:00+00,2015-CAYNP-000101,2015,Upper,,2015/08/11 00:00:00+00,3.83795962,,J09Q,,CAYNP,CA,,000101,{D562D5BF-8903-4B49-A9EF-4F484047A678},N,,0.00705911614702186,1.58804192494806e-06
9000,BLM,,Unknown,2013/06/20 00:00:00+00,2012-CACDD-010023,2012,BORDER 12,,2012/07/07 00:00:00+00,121.3024972,,G1EV,,CACDD,CA,,010023,,N,,0.0881726404252891,4.71628760393539e-05
9006,USFS,IR heat perimeter,Infrared Image,2012/09/11 00:00:00+00,2012-CASHF-002895,2012,Happy,,2012/09/11 08:15:00+00,74.95489047,,G7UJ,,CASHF,CA,,002895,,N,,0.0341537289145933,3.22340934069631e-05
9049,State Agency,FIMT,Unknown,2012/09/14 00:00:00+00,2012-CAMEU-006376,2012,Scotts,,2012/09/13 22:08:00+00,4509.33905274,,G7X0,,CAMEU,CA,,006376,,N,,0.250965384210881,0.00190142392813839
9051,State Agency,No entry in FireCode,Unknown,2013/06/20 00:00:00+00,2012-CANEU-012663,2012,FIDDYMENT,,2012/06/14 00:00:00+00,168.43837181,,,,CANEU,CA,,012663,,N,,0.0554041001644974,7.07269340611257e-05
9053,State Agency,,Unknown,2012/08/16 00:00:00+00,2012-CALNU-006335,2012,Wye,,2012/08/15 21:52:00+00,7934.00500728,,G5Z4,,CALNU,CA,,006335,,N,,0.422078021582811,0.00333958364498764
9066,USFS,"WFDSS; GPS air",GPS-Flight,2012/06/21 00:00:00+00,2012-CASQF-001644,2012,Gulch,,2012/06/20 00:00:00+00,384.68252071,,GYL7,,CASQF,CA,,001644,,N,,0.0535363453562443,0.000154960724931083
9076,BLM,"WFDSS; IR heat perimeter",Infrared Image,2012/07/23 00:00:00+00,2012-CANOD-003016,2012,Spanish,,2012/07/19 11:29:59+00,1150.98923079,,G2RS,,CANOD,CA,,003016,,N,,0.121915152711364,0.000496614452538862
9098,USFS,FIMT,,2015/08/25 00:00:00+00,2015-CAANF-003611,2015,Cabin,,2015/08/19 00:00:00+00,1461.84431975,,J1Q1,,CAANF,CA,4505,003611,{6D48E46C-1161-4477-A89D-31A04CE08CAC},N,,0.121542032114514,0.000579094395963206
9099,Local agency,FIMT,Unknown,2011/09/12 00:00:00+00,2011-CAKRN-GFM9,2011,Wolf,,2011/09/12 01:25:00+00,633.47313309,Comanche Complex,,,CAKRN,CA,,,,Y,GFM9,0.0738022032387501,0.000253135160588201
9192,BLM,GPS,GPS-Unknown Travel Method,2013/10/25 00:00:00+00,2012-CAMVU-007386,2012,Dulzura,,2012/07/13 00:00:00+00,19.26391936,,G10Z,,CAMVU,CA,,007386,,N,,0.0110584150966479,7.49281614638536e-06
9193,USFS,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CASTF-000852,2013,13,,2013/04/27 00:00:00+00,10.662186,,HE5X,,CASTF,CA,,000852,,N,,0.0102109111166436,4.43351540100777e-06
9194,State Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CAHUU-004186,2013,COOSKIE,,2013/07/12 00:00:00+00,36.49929353,,HQX8,,CAHUU,CA,,004186,,N,,0.0164480068542692,1.56282781821846e-05
9200,USFS,IR heat perimeter,Infrared Image,2013/08/23 00:00:00+00,2013-CASQF-003227,2013,Tenant,,2013/08/22 21:24:00+00,412.18332573,,HWC9,,CASQF,CA,3680,003227,,N,,0.0567950584682712,0.000165786692440921
9201,USFS,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CAMDF-000062,2013,WHITTEMORE,,2013/08/21 00:00:00+00,51.76893416,,,,CAMDF,CA,,000062,,N,,0.0299070947084345,2.26260654199685e-05
9203,USFS,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CASHF-000067,2013,GIRARD,,2013/07/26 00:00:00+00,5.958609,,,,CASHF,CA,,000067,,N,,0.0084537590264691,2.58698659090403e-06
9217,State Agency,"FIMT; named 'Coon Creek' in FireCode",Unknown,2012/11/15 00:00:00+00,2012-CASLU-007624,2012,Creek,,2012/11/13 19:05:00+00,521.51023172,,HAS6,,CASLU,CA,,007624,,N,,0.0956142500867547,0.000209015269025233
9249,Local Agency,No entry in FireCode,Unknown,2013/06/20 00:00:00+00,2012-CAKRN-1217510,2012,TWINS,,2012/06/11 00:00:00+00,130.07255007,,,,CAKRN,CA,,217510,,N,,0.0451805760180083,5.21806627415304e-05
9265,State Agency,,Unknown,2013/06/20 00:00:00+00,2012-CASHU-007158,2012,POWER,,2012/09/01 00:00:00+00,247.86396257,,G7H0,,CASHU,CA,,007158,,N,,0.0588491962343954,0.000107172101380169
9275,Local Agency,,Unknown,2013/06/20 00:00:00+00,2012-CALAC-108014,2012,TREE FIRE,,2012/05/08 00:00:00+00,126.47009974,,GT70,,CALAC,CA,,108014,,N,,0.101681460092451,5.0198175048103e-05
9277,Local Agency,,Unknown,2013/06/20 00:00:00+00,2012-CAKRN-021206,2012,KECKS,,2012/07/08 00:00:00+00,196.37914921,,G1G6,,CAKRN,CA,,021206,,N,,0.0568297925101491,7.91722747941895e-05
9279,State Agency,No entry in FireCode,Unknown,2013/06/20 00:00:00+00,2012-CATCU-006227,2012,SEVEN,,2012/07/10 00:00:00+00,827.82040071,,,,CATCU,CA,,006227,,N,,0.148166167334251,0.000342377803026113
9281,State Agency,No entry in FireCode,Unknown,2013/06/20 00:00:00+00,2012-CATCU-006222,2012,LA GRANGE,,2012/07/10 00:00:00+00,112.18501475,,,,CATCU,CA,,006222,,N,,0.0640055869239992,4.63799907134366e-05
9286,BLM,"CALFIRE Inc # 59775; no entry in FireCode",Unknown,2013/06/20 00:00:00+00,2012-CACDD-009046,2012,VIEW,,2012/06/17 00:00:00+00,376.14902798,,,,CACDD,CA,,009046,,N,,0.0761480062423256,0.000148448568696321
9291,State Agency,,Unknown,2012/10/05 00:00:00+00,2012-CAMEU-007075,2012,Flynn,,2012/10/04 00:00:00+00,194.57598209,,G87N,,CAMEU,CA,,007075,,N,,0.0749580109604705,8.21743254235697e-05
9296,BLM,,Unknown,2013/06/20 00:00:00+00,2012-CANOD-003596,2012,NELSON W-1,,2012/08/17 00:00:00+00,3659.46512986,,G6GH,,CANOD,CA,,003596,,N,,0.248500096770293,0.00159198203535558
9299,USFS,Alt inc # 000692,Unknown,2013/06/20 00:00:00+00,2012-CAMDF-000692,2012,SISTERS,,2012/10/11 00:00:00+00,141.77167021,,G9PL,,CAMDF,CA,,000692,,N,,0.0641186171502666,6.21184813187343e-05
9306,BLM,GPS,GPS-Unknown Travel Method,2013/10/25 00:00:00+00,2012-CACND-001726,2012,Boone,,2012/07/24 00:00:00+00,12.60532634,,GY6S,,CACND,CA,,001726,,N,,0.0137243332445575,5.07879942085709e-06
9307,BLM,GPS,GPS-Unknown Travel Method,2013/10/25 00:00:00+00,2012-CANOD-001996,2012,Red,,2012/07/04 00:00:00+00,12.44965331,,GVN2,,CANOD,CA,,001996,,N,,0.024305561334931,5.39555032703256e-06
9315,BLM,GPS,GPS-Unknown Travel Method,2013/10/25 00:00:00+00,2012-CACND-001297,2012,Midoil 2,,2012/05/30 00:00:00+00,93.25342075,,GV1L,,CACND,CA,,001297,,N,,0.0394103138850536,3.73212213503371e-05
9316,BLM,GPS,GPS-Unknown Travel Method,2013/10/25 00:00:00+00,2012-CACDD-013899,2012,Christmas,,2012/09/29 00:00:00+00,27.12144457,,G83G,,CACDD,CA,,013899,,N,,0.0185998625467378,1.06798458004431e-05
9329,C&L,FPER,Mixed Methods,2018/02/07 00:00:00+00,2017-CAKRN-017619,2017,HUB,,2017/05/12 00:00:00+00,32.79294861,,K0PU,,CAKRN,CA,,017619,{7408027D-914E-4E5B-BA83-1DF5FAE4421F},N,,0.0168279842860678,1.31993377382113e-05
9361,BLM,GPS,GPS-Unknown Travel Method,2013/10/25 00:00:00+00,2012-CAKRN-G5SH,2012,Squirrel,,2012/08/24 00:00:00+00,58.81936356,,G5SH,,CAKRN,CA,,,,N,,0.0291320717940279,2.36791266684838e-05
9362,BLM,GPS,GPS-Unknown Travel Method,2013/10/25 00:00:00+00,2012-CAOVD-000846,2012,Adobe,,2012/07/29 00:00:00+00,30.5769967,,G3SD,,CAOVD,CA,,000846,,N,,0.0406968307101686,1.26968647944833e-05
9365,BLM,GPS,GPS-Unknown Travel Method,2013/10/25 00:00:00+00,2012-CABDF-011784,2012,Windy,,2012/08/13 00:00:00+00,15.23509099,,G6AM,,CABDF,CA,,011784,,N,,0.0169292369643229,6.01282693015532e-06
9367,BLM,GPS,GPS-Unknown Travel Method,2013/10/25 00:00:00+00,2012-CANOD-002952,2012,Schaler,,2012/07/26 00:00:00+00,65.7402546,,G2EF,,CANOD,CA,,002952,,N,,0.0255207516582649,2.88776934252408e-05
9371,BLM,GPS,GPS-Unknown Travel Method,2013/10/25 00:00:00+00,2012-CACDD-011782,2012,Martinez,,2012/08/16 00:00:00+00,11.01900194,,G59M,,CACDD,CA,,011782,,N,,0.0147986751003062,4.32912452638751e-06
9413,BLM,FPER,GPS-Walked/ Driven,2018/02/07 00:00:00+00,2017-CACND-000392,2017,KECKS,,2017/04/10 00:00:00+00,23.86315327,,KY3S,,CACND,CA,,000392,{EBA6AA0A-3221-4B38-8C28-CEB24C187D3B},N,,0.0160136756333253,9.61681688012528e-06
9418,BLM,CAL FIRE Inc # 96791,Unknown,2013/06/20 00:00:00+00,2012-CACDD-007050,2012,RANGE,,2012/09/29 00:00:00+00,322.59312843,,G83H,,CACDD,CA,,007050,,N,,0.068570131062844,0.000127216782111658
9424,BLM,GPS,GPS-Unknown Travel Method,2013/10/25 00:00:00+00,2012-CACDD-009020,2012,Soledad,,2012/06/18 00:00:00+00,66.91458056,,GX6U,,CACDD,CA,,009020,,N,,0.0338643575572138,2.67269481620942e-05
9429,NPS,,Infrared Image,2018/07/26 00:00:00+00,2018-CAKNP-000085,2018,Horse Creek,CAKNP,2018/07/25 22:44:59+00,34.51645579,,L0ZC,,CAKNP,CA,5984,000085,{4D480863-E491-4F24-85F2-A35BDB18FA7C},N,,0.0293243427213381,1.40371269745142e-05
9444,Local Agency,Alt inc # 1586,Unknown,2013/06/20 00:00:00+00,2012-CALPF-001586,2012,EMIGDIO,,2012/06/29 00:00:00+00,173.27190694,,GZ6J,,CALPF,CA,,001586,,N,,0.0406132449381544,6.91598941140001e-05
9451,State Agency,FIMT,Unknown,2012/08/27 00:00:00+00,2012-CATGU-006696,2012,Ponderosa,,2012/08/26 20:48:59+00,27670.37808122,,G6J9,,CATGU,CA,,006696,,N,,0.81563207070267,0.0118824909615764
9490,BLM,GPS,GPS-Unknown Travel Method,2013/10/25 00:00:00+00,2012-CASHU-007525,2012,Iron 8,,2012/09/30 00:00:00+00,58.60779283,,G79C,,CASHU,CA,,007525,,N,,0.0267594758396451,2.5249284649197e-05
9496,USFS,"64 acres on FRA, 54 acres on SRA",Unknown,2013/06/20 00:00:00+00,2012-CABDU-006476,2012,BOWEN,,2012/06/10 00:00:00+00,118.71846817,,GW9U,,CABDU,CA,,006476,,N,,0.0387368734662104,4.70758223842509e-05
9497,State Agency,No entry in FireCode,Unknown,2013/06/20 00:00:00+00,2012-CARRU-082309,2012,VISTA,,2012/08/20 00:00:00+00,402.84400251,,,,CARRU,CA,,082309,,N,,0.069817428808103,0.000158449205142815
9499,BLM,GPS,GPS-Unknown Travel Method,2013/10/25 00:00:00+00,2012-CACDD-007757,2012,Wash,,2012/08/11 00:00:00+00,13.18562005,,G5WJ,,CACDD,CA,,007757,,N,,0.00941224486463848,5.25035761523732e-06
9501,USFS,"WFDSS; GPS ground",GPS-Walked/ Driven,2012/06/14 00:00:00+00,2012-CALPCC-001374,2012,Rock,,2012/06/14 00:00:00+00,18.0290653,,GW8T,,CALPCC,CA,,001374,,N,,0.0158580660977189,7.21454016919575e-06
9538,USFS,WFDSS,Unknown,2012/11/16 00:00:00+00,2012-CAANF-005996,2012,Reservoir,,2012/11/14 10:30:00+00,7.49100343,,HAU0,,CAANF,CA,,005996,,N,,0.00995455766754749,2.96435277467319e-06
9542,USFS,GPS ground,GPS-Walked/ Driven,2012/10/10 00:00:00+00,2012-CASTF-003897,2012,Donnell,,2012/10/09 00:00:00+00,27.06666365,,G9G3,,CASTF,CA,,003897,,N,,0.0243156043853522,1.12894313625008e-05
9552,State Agency,,Unknown,2013/06/20 00:00:00+00,2012-CASLU-006239,2012,CALIENTE,,2012/08/04 00:00:00+00,144.36923862,,G4TQ,,CASLU,CA,,006239,,N,,0.0537163722942974,5.77753745022191e-05
9570,USFS,No entry in FireCode,Unknown,2013/06/20 00:00:00+00,2012-CABDF-007678,2012,FISH,,2012/07/07 00:00:00+00,1135.34684867,,,,CABDF,CA,,007678,,N,,0.139222805086046,0.00046585867392234
9582,Local Agency,Alt Fed inc# 018491,Unknown,2013/06/20 00:00:00+00,2012-CAKRN-184951,2012,GRAPEVINE,,2012/06/19 00:00:00+00,206.11034837,,GYE4,,CAKRN,CA,,184951,,N,,0.0551934940534592,8.22686525296521e-05
9584,BLM,GPS,GPS-Unknown Travel Method,2013/10/25 00:00:00+00,2012-CANOD-003471,2012,Termo,,2012/08/20 00:00:00+00,38.64613261,,G5WB,,CANOD,CA,,003471,,N,,0.0219842657883917,1.6700967063659e-05
9989,BLM,BLM FPERs Data,GPS-Walked,2017/07/12 00:00:00+00,2017-CANOD-030184,2017,River,,2017/06/05 00:00:00+00,71.22991751,,,,CANOD,CA,,030184,{4898D337-C66A-4A24-991E-80C3D96571FC},N,,0.0387563592033084,3.04213022376043e-05
9993,USFS,,Unknown,2017/08/27 00:00:00+00,2017-CASRF-000928,2017,ALPHA 1,CASRF,2017/08/26 21:06:00+00,2.3647654,Orleans Complex,,{6afb77bb-2dbe-40ef-b3c9-8ba44ee9b999},CASRF,CA,,000928,{51963F8B-30F6-4BF2-8092-0180A425E3D8},Y,K734,0.00494101749382053,1.03256429671809e-06
9994,USFS,,Infrared Image,2017/08/05 00:00:00+00,2017-CAMDF-000685,2017,RIMROCK IV,CAMDF,2017/08/04 23:58:59+00,1.11744438,Modoc July Complex,,{a688c79e-66ca-43a1-967f-448aa56bbe84},CAMDF,CA,,000685,{27A335E8-BBE9-49DC-A230-4F6A552EC2FE},Y,K7YC,0.00280785431249642,4.91235404691815e-07
9996,USFS,,Unknown,2017/08/27 00:00:00+00,2017-CASRF-000758,2017,FRANK,CASRF,2017/08/26 21:06:00+00,27.20528778,Orleans Complex,,{6afb77bb-2dbe-40ef-b3c9-8ba44ee9b999},CASRF,CA,,000758,{52095276-CB93-4765-A28A-F6412ADF2D3F},Y,K734,0.0175737279553093,1.18802004752787e-05
10001,USFS,,Mixed Methods,2017/08/13 00:00:00+00,2017-CAMDF-000756,2017,TIRANGLE,CAMDF,2017/08/11 06:16:00+00,3.49694503,Modoc July Complex,,{a688c79e-66ca-43a1-967f-448aa56bbe84},CAMDF,CA,,000756,{EE6E386F-47AA-4059-8F06-8048A784489A},Y,K7YC,0.00751862900377249,1.53009707111929e-06
10008,USFS,,Mixed Methods,2017/08/13 00:00:00+00,2017-CAMDF-000904,2017,CHALK,CAMDF,2017/08/11 06:16:00+00,115.30476966,Modoc July Complex,,{a688c79e-66ca-43a1-967f-448aa56bbe84},CAMDF,CA,,000904,{1A5B39F0-29AE-42B6-8954-76CD53172F1A},Y,K7YC,0.0421455249720479,5.05975245817445e-05
10011,USFS,,GPS-Walked,2017/08/13 00:00:00+00,2017-CAMDF-000684,2017,RIMROCK II,CAMDF,2017/08/11 06:16:00+00,29.35280305,Modoc July Complex,,{a688c79e-66ca-43a1-967f-448aa56bbe84},CAMDF,CA,,000684,{74CB351D-832B-4CFE-AE6A-0BFD96263AB8},Y,K7YC,0.0263094984576765,1.29031274859116e-05
10024,USFS,,Infrared Image,2017/09/02 00:00:00+00,2017-CAKNF-006069,2017,FOURMILE,CAKNF,2017/09/01 00:00:00+00,2205.51896975,ECLIPSE COMPLEX,,{27d0f5a8-e237-461a-bdc2-bb0e478ba248},CAKNF,CA,,006069,{1AF84E6C-0B0B-4F50-A119-34AC24DCE146},Y,K9QB,0.282613541805476,0.000968502114681335
10068,NPS,"WFDSS; GPS ground",GPS-Walked/ Driven,2011/10/11 00:00:00+00,2011-CAYNP-003619,2011,Tamarack,,2011/10/04 00:00:00+00,1014.0922531,,GF5Q,,CAYNP,CA,,003619,,N,,0.0991801091597037,0.000419708246867573
10074,USFS,,GPS-Flight,2017/08/27 00:00:00+00,2017-CASRF-000738,2017,FORKS,CASRF,2017/08/26 21:06:00+00,242.47363465,Orleans Complex,,{6afb77bb-2dbe-40ef-b3c9-8ba44ee9b999},CASRF,CA,,000738,{4C36F518-8AE9-4256-B1FD-CB68530DAC6C},Y,K734,0.0744552850772761,0.000105831693439216
10077,C&L,FIMT,Unknown,2017/09/06 00:00:00+00,2017-CALFD-000965,2017,La Tuna,CAANF,2017/09/05 00:00:00+00,7051.35094907,,,,CALFD,CA,,000965,{B6021476-E90C-4F69-A658-39A72824A3EC},N,,0.326251814241513,0.00279209355260955
10087,BLM,,Infrared Image,2017/09/06 00:00:00+00,2017-CAOVD-001478,2017,SLINKARD,CAOVD,2017/09/06 02:47:00+00,8923.49509508,,,,CAOVD,CA,,001478,{9F58A1D2-8605-46CC-A3D9-ABB9CE3547DD},N,,0.345824608647772,0.00373749385906908
10107,BLM,GPS ground,GPS-Walked/ Driven,2011/12/04 00:00:00+00,2011-CACND-002605,2011,58 Complex,,2011/08/03 00:00:00+00,674.24513513,58 Complex,F9A5,,CABBD,CA,,002605,,Y,F9A5,0.13806215052418,0.000270371840882409
10132,BLM,FPER,GPS-Walked,2018/02/07 00:00:00+00,2017-CANOD-004983,2017,W-4,CANOD,2017/08/24 00:00:00+00,13.82891231,,K95Q,,CANOD,CA,,004983,{DB080FA0-1CB3-480C-8913-DD667D3A9440},N,,0.0141141491508664,6.01917678466446e-06
10134,USFS,GPS ground,GPS-Walked/ Driven,2011/12/07 00:00:00+00,2011-CAENF-028013,2011,GRAYHORSE,,2011/12/06 12:40:00+00,13.12458678,Eldorado Wind Complex,GLG3,,CAENF,CA,2737,028013,,Y,GLE7,0.0149786736346476,5.51153834429783e-06
10144,BIA,,Mixed Methods,2018/07/26 00:00:00+00,2018-CASCA-011326,2018,Martinez,CASCA,2018/07/25 22:54:00+00,24.77532646,,L1C5,,CASCA,CA,,011326,{4F97BD19-7557-4358-87FE-7A27FFAF45C3},N,,0.0161935021750772,9.73509486722969e-06
10153,NPS,"WFDSS; GPS ground",GPS-Walked/ Driven,2011/12/28 00:00:00+00,2011-CAYNP-004484,2011,Biledo,,2011/12/18 00:00:00+00,19.63482904,,GLX5,,CAYNP,CA,,004484,,N,,0.0139942624034859,8.0977414156655e-06
10175,USFS,,Mixed Methods,2017/08/13 00:00:00+00,2017-CAMDF-000656,2017,RIMROCK,CAMDF,2017/08/11 06:16:00+00,1492.39775305,Modoc July Complex,,{a688c79e-66ca-43a1-967f-448aa56bbe84},CAMDF,CA,,000656,{36975910-0AEF-42CE-966F-6689FF9911F8},Y,K7YC,0.202270736773764,0.000655894425767422
10225,USFS,Event Standard Perims,Image Interpretation,2017/09/18 00:00:00+00,2017-CASRF-000752,2017,BURNEY,CASRF,2017/09/17 21:53:59+00,1643.64325807,Orleans Complex,,{6afb77bb-2dbe-40ef-b3c9-8ba44ee9b999},CASRF,CA,,000752,{D69B2FD8-CBF1-4D85-AAAD-D4A3112D5CAF},Y,K734,0.192631249883158,0.000717767189350021
10232,USFS,Event Standard Perims,Mixed Methods,2017/09/21 00:00:00+00,2017-CAKNF-006672,2017,DEEP,CAKNF,2017/09/20 22:05:00+00,101.36702482,SALMON AUGUST COMPLEX,,{c5d9c872-35d6-482c-ba68-91b783796d48},CAKNF,CA,,006672,{623AB636-849D-4B3E-84DF-625D57213470},Y,K9N2,0.043487474401513,4.43044487822903e-05
10247,USFS,,Infrared Image,2017/08/28 00:00:00+00,2017-ORRSF-000645,2017,Cook,ORRSF,2017/08/28 01:49:00+00,1267.22917057,Miller Complex,,{08c7d95c-95de-4ee8-ba1e-0accc382d69c},ORRSF,CA,,000645,{2FD8D20D-1C0D-40E2-BD86-E7F51CAD1452},Y,K9PL,0.181629734618426,0.000556927395579997
10261,C&L,FIMT,Unknown,2017/10/26 00:00:00+00,2017-CAVNC-17-0091038,2017,VISTA,CALPF,2017/10/25 18:01:59+00,87.13440719,,,,CAVNC,CA,,17-0091038,{76888C47-9BB1-47D6-ABF2-F551ACF38200},N,,0.0376739758526368,3.45546989519129e-05
10262,USFS,,Infrared Image,2017/10/27 00:00:00+00,2017-ORRSF-000612,2017,Knox,ORRSF,2017/10/26 19:20:00+00,509.99287197,Miller Complex,,{08c7d95c-95de-4ee8-ba1e-0accc382d69c},ORRSF,CA,,000612,{E6A6EFD5-F5B7-447E-A5B1-341681651A46},Y,K9PL,0.125099468372408,0.000224169905685072
10282,USFS,,Infrared Image,2017/12/12 00:00:00+00,2017-CAKNF-006729,2017,LITTLE BUCK,CAKNF,2017/10/13 00:53:59+00,113.96248268,ECLIPSE COMPLEX,,{27d0f5a8-e237-461a-bdc2-bb0e478ba248},CAKNF,CA,,006729,{6B294659-8B7C-49AF-945E-0FC59A1C554C},Y,K9QB,0.0563424386633467,4.99920245754222e-05
10295,USFS,WFDSS,GPS-Walked/ Driven,2016/08/09 00:00:00+00,2016-CASNF-001415,2016,SPRING,CASNF,2016/08/01 00:00:00+00,178.45507052,,,,CASNF,CA,,001415,{2BCF3A37-8193-44F6-9F6B-1415667C3A4E},N,,0.0613980678685864,7.34914964615708e-05
10335,USFS,"WFDSS; GPS ground",GPS-Walked/ Driven,2011/09/07 00:00:00+00,2011-CAKNF-006061,2011,Onion,,2011/09/07 00:00:00+00,561.72663757,,GCA4,,CAKNF,CA,2512,006061,,N,,0.0820869506903222,0.000243776931724063
10337,BLM,WFDSS,GPS-Walked/ Driven,2016/07/03 00:00:00+00,2016-CABDU-009148,2016,LONE PINE,,2016/07/02 18:59:59+00,104.21351994,,,,CABDU,CA,,001079,{E26FC3E2-25E7-4F59-A5D2-854A3133AE3B},N,,0.0844306540722083,4.24738744282686e-05
10347,USFS,FIMT,Unknown,2011/09/19 00:00:00+00,2011-CALPF-002373,2011,Buckhorn,,2011/09/16 17:34:00+00,65.54087432,Hurricane Complex,,,CALPF,CA,2666,002373,,Y,GF0W,0.023535026968534,2.62028942692869e-05
10368,C&L,IR heat perimeter,Infrared Image,2016/06/29 00:00:00+00,2016-CALAC-177288,2016,Fish,CALAC,2016/06/28 22:41:00+00,4245.79399389,,,,CALAC,CA,,177288,{F048D009-D19A-4C3F-BF8F-A212A53E32A3},N,,0.342629282582432,0.00168017874635064
10400,USFS,GPS ground,GPS-Walked/ Driven,2011/12/07 00:00:00+00,2011-CAENF-028010,2011,Girard,,2011/12/06 12:40:00+00,32.39283695,Eldorado Wind Complex,GLD1,,CAENF,CA,2737,028010,,Y,GLE7,0.0213808332683131,1.35785157372619e-05
10440,State Agency,,Unknown,2014/05/21 00:00:00+00,2014-CAMVU-010242,2014,Highway,,2014/05/20 11:31:00+00,441.02834655,San Diego Complex,,{f755a5c1-37c5-43c9-b47a-79ef1e547700},CAMVU,CA,,010242,{1CCA0E84-F95E-45FA-8D53-67DD11597376},Y,,0.0825609185933134,0.000172801537678927
10485,State Agency,"FIMT; no entry in FireCode",Unknown,2014/05/16 00:00:00+00,2014-CAMVU-010260,2014,River,,2014/05/15 23:44:00+00,167.90697243,,,,CAMVU,CA,,010260,,N,,0.0531421751544778,6.57446699711968e-05
10502,USFS,FIMT,Unknown,2016/06/23 00:00:00+00,2016-CALPF-001643,2016,Sherpa,CALPF,2016/06/23 00:07:00+00,7466.51153457,,KA0H,,CALPF,CA,4786,001643,{EFF85EB3-33C4-4C85-80C8-546220154574},N,,0.403515223162202,0.00296569847027494
10559,USFS,"WFDSS; GPS air",GPS-Flight,2011/05/31 00:00:00+00,2011-CASQF-001246,2011,Cove,,2011/05/30 00:00:00+00,1121.37289873,,F4AA,,CASQF,CA,2252,001246,,N,,0.223565602994143,0.000451642011680508
10630,USFS,No entry in FireCode,Unknown,2013/06/20 00:00:00+00,2011-CASQF-000014,2011,BLOOM,,2011/07/06 00:00:00+00,114.38587343,,,,CASQF,CA,,000014,,N,,0.0309698845328208,4.61686495453324e-05
10631,State Agency,No entry in FireCode,Unknown,2013/06/20 00:00:00+00,2011-CASLU-004752,2011,HIGHWAY,,2011/06/24 00:00:00+00,380.58897178,,,,CASLU,CA,,004752,,N,,0.0529078019479952,0.00015320396756287
10648,USFS,GPS ground,GPS-Walked/ Driven,2011/12/07 00:00:00+00,2011-CAENF-028070,2011,Noodles,,2011/12/06 12:40:00+00,19.60687437,Eldorado Wind Complex,,,CAENF,CA,2737,028070,,Y,GLE7,0.0155463651871136,8.233353339924e-06
10652,USFS,GPS,GPS-Unknown Travel Method,2011/12/07 00:00:00+00,2011-CAENF-028070,2011,SPI 996,,2011/12/06 14:00:00+00,9.80015928,Eldorado Wind Complex,,,CAENF,CA,2737,028070,,Y,GLE7,0.00994874601010976,4.11549633286066e-06
10658,State Agency,No entry in FireCode,Unknown,2013/06/20 00:00:00+00,2011-CABEU-002956,2011,ARGYLE,,2011/08/27 00:00:00+00,134.7687297,,,,CABEU,CA,,002956,,N,,0.0344887438376442,5.45335504649584e-05
10663,State Agency,IR heat perimeter,Infrared Image,2014/07/31 00:00:00+00,2014-CAAEU-018237,2014,Sand,,2014/07/30 22:30:00+00,4239.27190328,,H9JZ,,CAAEU,CA,,018237,{5EFA8898-D56C-4F36-BD56-320E9E8340B9},N,,0.303948038874846,0.00177346560687663
10723,BLM,GPS ground,GPS-Walked/ Driven,2011/12/04 00:00:00+00,2011-CACND-002372,2011,Erskine,,2011/07/23 00:00:00+00,18.8736193,,F79U,,CABBD,CA,,002372,,N,,0.0141265713318941,7.59596521438601e-06
